ts,bid,ask,bid_size,ask_size
2020-01-01 01:14:29+00:00,100.72505229993648,100.7477094491205,68,117
2020-01-01 01:14:30+00:00,100.73110435556823,100.76114135390581,50,175
2020-01-01 01:14:32+00:00,100.73762852493071,100.76969006774594,194,92
2020-01-01 01:14:35+00:00,100.74009254727518,100.76151372672349,130,143
2020-01-01 01:14:37+00:00,100.73969712716858,100.76069600424809,299,125
2020-01-01 01:14:38+00:00,100.72140177747636,100.75638954523092,205,276
2020-01-01 01:14:40+00:00,100.75412195871728,100.77482830147504,289,263
2020-01-01 01:14:42+00:00,100.76182325606709,100.78974865462334,248,139
2020-01-01 01:14:45+00:00,100.7446074818568,100.82258614271291,66,251
2020-01-01 01:14:46+00:00,100.75278245236309,100.78363483600218,298,256
2020-01-01 01:14:48+00:00,100.76113094150497,100.79246097603806,129,227
2020-01-01 01:14:50+00:00,100.78090068721211,100.81705535346565,79,286
2020-01-01 01:14:52+00:00,100.80079838348198,100.83133547728616,260,179
2020-01-01 01:14:54+00:00,100.81012539168378,100.84558208571289,71,153
2020-01-01 01:14:57+00:00,100.83130937060673,100.85146235561297,169,129
2020-01-01 01:14:58+00:00,100.86050576144501,100.89009760831146,183,266
2020-01-01 01:15:01+00:00,100.85933614338201,100.89842080515673,276,74
2020-01-01 01:15:03+00:00,100.87492535126856,100.91363816107787,251,263
2020-01-01 01:15:05+00:00,100.8719240453946,100.90712069319781,183,246
2020-01-01 01:15:06+00:00,100.89802147433316,100.92463122349842,84,217
2020-01-01 01:15:09+00:00,100.90494905272082,100.92657082192422,173,247
2020-01-01 01:15:10+00:00,100.86624454032197,100.91216975975145,94,217
2020-01-01 01:15:13+00:00,100.85540179519359,100.88275463437026,143,64
2020-01-01 01:15:15+00:00,100.84857313515762,100.88684845274399,279,277
2020-01-01 01:15:17+00:00,100.85487760795743,100.88260367049176,85,209
2020-01-01 01:15:18+00:00,100.82460801245678,100.85080368067663,168,129
2020-01-01 01:15:20+00:00,100.83457163465833,100.85974300274414,126,137
2020-01-01 01:15:22+00:00,100.81096704317062,100.83741760542455,172,75
2020-01-01 01:15:25+00:00,100.79892990160671,100.85578041504444,245,131
2020-01-01 01:15:27+00:00,100.77980062195044,100.84449913839316,125,126
2020-01-01 01:15:28+00:00,100.79977233948202,100.85135435391328,229,291
2020-01-01 01:15:30+00:00,100.82175496471167,100.85067127780114,151,222
2020-01-01 01:15:33+00:00,100.82649882944935,100.8688282788396,88,133
2020-01-01 01:15:34+00:00,100.82880186664386,100.8548197557001,168,68
2020-01-01 01:15:37+00:00,100.84093814199356,100.87671472504572,133,293
2020-01-01 01:15:39+00:00,100.84342207173603,100.8668789117173,207,253
2020-01-01 01:15:41+00:00,100.84094417980893,100.86376021843768,178,164
2020-01-01 01:15:43+00:00,100.8080918944122,100.8515962206933,180,191
2020-01-01 01:15:44+00:00,100.82098651330801,100.84592873488032,93,109
2020-01-01 01:15:46+00:00,100.8265122830357,100.86292579421709,268,90
2020-01-01 01:15:49+00:00,100.83400637390626,100.86606780109982,198,267
2020-01-01 01:15:50+00:00,100.83409865668152,100.88332704816533,290,157
2020-01-01 01:15:52+00:00,100.84693399712955,100.89054609133157,160,203
2020-01-01 01:15:55+00:00,100.84387598769156,100.8749773362422,58,174
2020-01-01 01:15:57+00:00,100.87797332209597,100.90049527770306,162,266
2020-01-01 01:15:59+00:00,100.8952977150478,100.91960429853188,62,105
2020-01-01 01:16:00+00:00,100.90476921669215,100.92824569498102,283,143
2020-01-01 01:16:02+00:00,100.90875000808583,100.93063242344803,140,177
2020-01-01 01:16:05+00:00,100.91036629817033,100.94205145993801,190,294
2020-01-01 01:16:06+00:00,100.89046404293249,100.92150504385314,260,136
2020-01-01 01:16:09+00:00,100.86429775222942,100.91279588953498,120,93
2020-01-01 01:16:11+00:00,100.85788804995892,100.89613421195062,66,284
2020-01-01 01:16:13+00:00,100.85223630894014,100.87277515684242,192,143
2020-01-01 01:16:14+00:00,100.83004477167891,100.87209935388249,100,85
2020-01-01 01:16:17+00:00,100.80521696146128,100.85530162860626,108,227
2020-01-01 01:16:18+00:00,100.80687923185273,100.87077489389664,230,287
2020-01-01 01:16:20+00:00,100.8461505526249,100.86997955821575,236,279
2020-01-01 01:16:22+00:00,100.85672897972456,100.88554499999888,68,117
2020-01-01 01:16:24+00:00,100.85866165936528,100.88834765145879,293,206
2020-01-01 01:16:27+00:00,100.84712476810752,100.88385361749134,122,162
2020-01-01 01:16:28+00:00,100.84414755355562,100.86899798615812,128,145
2020-01-01 01:16:30+00:00,100.85962117084757,100.88897265014974,242,158
2020-01-01 01:16:33+00:00,100.86223009022737,100.89015510793135,167,241
2020-01-01 01:16:35+00:00,100.8604265450019,100.88395535303505,50,83
2020-01-01 01:16:36+00:00,100.85935825487758,100.89810180221374,210,197
2020-01-01 01:16:38+00:00,100.87256422252042,100.904102426784,229,108
2020-01-01 01:16:41+00:00,100.8692659000644,100.91371786346254,202,105
2020-01-01 01:16:42+00:00,100.89004461229183,100.9178268754979,160,184
2020-01-01 01:16:44+00:00,100.86300117960012,100.88550577407229,197,158
2020-01-01 01:16:47+00:00,100.87241171387866,100.90414072682718,131,50
2020-01-01 01:16:49+00:00,100.84069018412985,100.87909192434385,118,114
2020-01-01 01:16:50+00:00,100.82925140218961,100.8654963606109,153,272
2020-01-01 01:16:52+00:00,100.82905374097692,100.86079721071073,73,68
2020-01-01 01:16:55+00:00,100.78970156609817,100.809893285907,257,200
2020-01-01 01:16:57+00:00,100.7929397622024,100.86325732862869,265,138
2020-01-01 01:16:58+00:00,100.77692787169524,100.83960113236115,85,112
2020-01-01 01:17:00+00:00,100.79008227993505,100.81535703652615,240,167
2020-01-01 01:17:03+00:00,100.78741035121215,100.8075110056576,246,250
2020-01-01 01:17:04+00:00,100.7672955076325,100.82120157919206,237,179
2020-01-01 01:17:06+00:00,100.76669446220578,100.82292677944224,191,257
2020-01-01 01:17:09+00:00,100.79852885011356,100.83769026314404,166,154
2020-01-01 01:17:11+00:00,100.79663496473603,100.82498707760442,81,83
2020-01-01 01:17:12+00:00,100.81766053367328,100.84441397655387,158,66
2020-01-01 01:17:15+00:00,100.79343006331683,100.82248349915423,187,208
2020-01-01 01:17:17+00:00,100.78736680528974,100.81662478366582,289,122
2020-01-01 01:17:18+00:00,100.80197001269995,100.83213791282198,273,88
2020-01-01 01:17:20+00:00,100.77863662249682,100.82121043516686,111,181
2020-01-01 01:17:22+00:00,100.78875204026545,100.8204670458274,81,113
2020-01-01 01:17:24+00:00,100.78430408505166,100.81212237473646,208,117
2020-01-01 01:17:27+00:00,100.7971665795359,100.82382216375596,50,259
2020-01-01 01:17:28+00:00,100.78874959962158,100.84922579509649,266,59
2020-01-01 01:17:31+00:00,100.79321940547568,100.8286097674878,66,237
2020-01-01 01:17:32+00:00,100.80214155464985,100.83477395110795,257,127
2020-01-01 01:17:34+00:00,100.80107386794685,100.82731897191925,138,136
2020-01-01 01:17:37+00:00,100.76617187574242,100.81675906202643,155,287
2020-01-01 01:17:38+00:00,100.75494927397128,100.78415091495819,155,274
2020-01-01 01:17:40+00:00,100.7667706855449,100.78811898002694,125,183
2020-01-01 01:17:42+00:00,100.75607384107583,100.78677017583998,152,183
2020-01-01 01:17:44+00:00,100.75318815061065,100.78303566572488,121,108
2020-01-01 01:17:47+00:00,100.76229327577163,100.80259689899658,128,242
2020-01-01 01:17:48+00:00,100.77350718624957,100.79480951554235,141,53
2020-01-01 01:17:51+00:00,100.79459995604654,100.83865161403654,81,198
2020-01-01 01:17:53+00:00,100.77471422389517,100.81327578883126,231,76
2020-01-01 01:17:54+00:00,100.79174852313315,100.82811222364879,231,239
2020-01-01 01:17:57+00:00,100.76926025341263,100.81217795325088,223,151
2020-01-01 01:17:58+00:00,100.74218974915615,100.79568100040052,120,276
2020-01-01 01:18:00+00:00,100.76744435914924,100.81229585484041,189,264
2020-01-01 01:18:02+00:00,100.76143411230875,100.79433559146857,68,186
2020-01-01 01:18:05+00:00,100.75836986153894,100.78780207696602,240,79
2020-01-01 01:18:07+00:00,100.73220584397879,100.80818141101005,64,234
2020-01-01 01:18:09+00:00,100.75162279039422,100.79190367343155,223,107
2020-01-01 01:18:11+00:00,100.74148174348109,100.76922566943573,247,87
2020-01-01 01:18:12+00:00,100.74561779129475,100.77048415063648,182,61
2020-01-01 01:18:14+00:00,100.76083607639502,100.79568142028528,185,82
2020-01-01 01:18:16+00:00,100.7504673161794,100.77107438105261,51,160
2020-01-01 01:18:18+00:00,100.72488874770676,100.75393843196943,175,242
2020-01-01 01:18:21+00:00,100.69618177942891,100.74873899138166,265,88
2020-01-01 01:18:22+00:00,100.71494589196273,100.75462298427955,197,290
2020-01-01 01:18:25+00:00,100.70131050647375,100.7264367231747,290,145
2020-01-01 01:18:26+00:00,100.66029778598109,100.71806591617381,214,165
2020-01-01 01:18:28+00:00,100.6923937661103,100.72459402620613,283,178
2020-01-01 01:18:30+00:00,100.68509935204641,100.72284681694548,138,294
2020-01-01 01:18:33+00:00,100.66359132064015,100.70751889100727,261,231
2020-01-01 01:18:35+00:00,100.66304401566777,100.69390451256794,117,262
2020-01-01 01:18:37+00:00,100.62906279551045,100.69548825929952,110,100
2020-01-01 01:18:39+00:00,100.63524780737202,100.69694647365611,79,174
2020-01-01 01:18:41+00:00,100.60954334455879,100.65627152694289,153,252
2020-01-01 01:18:42+00:00,100.6227508073578,100.65283442124978,262,67
2020-01-01 01:18:45+00:00,100.63294875224493,100.66106165655738,83,236
2020-01-01 01:18:46+00:00,100.63003963305331,100.66723464896683,189,256
2020-01-01 01:18:49+00:00,100.65131270906348,100.69089271656507,86,193
2020-01-01 01:18:51+00:00,100.63262429664007,100.67215311283795,83,80
2020-01-01 01:18:53+00:00,100.61398329168615,100.66072012385898,247,127
2020-01-01 01:18:55+00:00,100.59474099372783,100.62731868849046,110,271
2020-01-01 01:18:57+00:00,100.60741266697063,100.67005763441672,262,207
2020-01-01 01:18:59+00:00,100.63670044150601,100.67011444223994,51,204
2020-01-01 01:19:00+00:00,100.64615760696334,100.67697525900245,140,154
2020-01-01 01:19:02+00:00,100.63907510448509,100.66362128143017,116,230
2020-01-01 01:19:04+00:00,100.65491516895472,100.6842132614673,225,86
2020-01-01 01:19:07+00:00,100.65507420073506,100.68466827108624,128,175
2020-01-01 01:19:08+00:00,100.65489846831873,100.67942003464965,66,269
2020-01-01 01:19:11+00:00,100.64259138759155,100.67705582516874,240,98
2020-01-01 01:19:12+00:00,100.60418963554118,100.68467033530659,237,258
2020-01-01 01:19:14+00:00,100.61573243211028,100.64448405772028,201,105
2020-01-01 01:19:16+00:00,100.58211048873767,100.64862687941005,240,100
2020-01-01 01:19:18+00:00,100.60860040688979,100.63558505322678,225,191
2020-01-01 01:19:21+00:00,100.60352345564328,100.65019372388215,286,100
2020-01-01 01:19:22+00:00,100.60963363156647,100.64132082941914,287,95
2020-01-01 01:19:25+00:00,100.5950016359938,100.6303124788352,240,251
2020-01-01 01:19:27+00:00,100.5939666337943,100.64822435920492,209,194
2020-01-01 01:19:29+00:00,100.62131513846496,100.64160221376748,170,246
2020-01-01 01:19:31+00:00,100.5938540432215,100.65139863306051,51,187
2020-01-01 01:19:33+00:00,100.60151576978647,100.62330698032783,216,299
2020-01-01 01:19:35+00:00,100.60069582478344,100.65283104593404,185,275
2020-01-01 01:19:37+00:00,100.61100542857882,100.64750932267505,218,122
2020-01-01 01:19:39+00:00,100.60383551499433,100.62780636111228,271,262
2020-01-01 01:19:41+00:00,100.6017172034923,100.63230370108256,129,68
2020-01-01 01:19:43+00:00,100.60977720205531,100.6307054684329,193,80
2020-01-01 01:19:45+00:00,100.61574359251587,100.64253168417459,268,130
2020-01-01 01:19:47+00:00,100.60304370983182,100.65582744231737,248,164
2020-01-01 01:19:49+00:00,100.61280219825245,100.63758490932138,225,274
2020-01-01 01:19:50+00:00,100.61891679941931,100.64747819070001,270,121
2020-01-01 01:19:53+00:00,100.62434246261363,100.65893748772662,187,254
2020-01-01 01:19:55+00:00,100.62003166423021,100.64909606425799,233,266
2020-01-01 01:19:57+00:00,100.61621191853922,100.64096464982165,225,147
2020-01-01 01:19:59+00:00,100.60328015799995,100.63192999728786,299,53
2020-01-01 01:20:01+00:00,100.58731545149595,100.61847119053303,240,235
2020-01-01 01:20:02+00:00,100.57937450469399,100.61055482158005,297,205
2020-01-01 01:20:05+00:00,100.57612325624663,100.60826856478658,228,153
2020-01-01 01:20:06+00:00,100.61083870362243,100.63584143678408,297,270
2020-01-01 01:20:08+00:00,100.63018957024713,100.66097153164822,87,145
2020-01-01 01:20:11+00:00,100.6253314635344,100.66204321494496,287,280
2020-01-01 01:20:12+00:00,100.62077873954674,100.65845598300517,81,112
2020-01-01 01:20:15+00:00,100.59217005431336,100.64469747041375,54,143
2020-01-01 01:20:17+00:00,100.57911615396206,100.63697644518315,53,264
2020-01-01 01:20:19+00:00,100.59078776635396,100.64131131528107,99,160
2020-01-01 01:20:20+00:00,100.60654024458692,100.63046214307424,234,171
2020-01-01 01:20:22+00:00,100.5873340569269,100.60848937470696,217,65
2020-01-01 01:20:25+00:00,100.5814899263565,100.62832259663595,80,227
2020-01-01 01:20:26+00:00,100.5920040236789,100.62589002955355,268,142
2020-01-01 01:20:28+00:00,100.59467408477366,100.61895942350426,294,235
2020-01-01 01:20:30+00:00,100.60573357782152,100.63448881305033,178,95
2020-01-01 01:20:33+00:00,100.62860490300255,100.64924098923302,108,60
2020-01-01 01:20:35+00:00,100.60899814102635,100.6511025581122,165,55
2020-01-01 01:20:37+00:00,100.6047730151973,100.6480702029338,275,156
2020-01-01 01:20:39+00:00,100.59315352331602,100.63733154887713,188,61
2020-01-01 01:20:40+00:00,100.59528129738213,100.6346317322246,174,212
2020-01-01 01:20:43+00:00,100.59725972635698,100.62202406650928,288,150
2020-01-01 01:20:45+00:00,100.59510185382312,100.63786797499212,85,175
2020-01-01 01:20:47+00:00,100.59362606689163,100.63297354414709,129,274
2020-01-01 01:20:49+00:00,100.6049487403499,100.62771098365968,131,259
2020-01-01 01:20:51+00:00,100.59924031874075,100.64994878755908,166,85
2020-01-01 01:20:52+00:00,100.59977244603132,100.62825222632279,54,261
2020-01-01 01:20:54+00:00,100.61559443713587,100.64691281932774,287,56
2020-01-01 01:20:56+00:00,100.62050189645335,100.65167598862745,52,75
2020-01-01 01:20:59+00:00,100.62095817646265,100.65607971372809,95,99
2020-01-01 01:21:00+00:00,100.62537169063471,100.64811549060498,231,142
2020-01-01 01:21:02+00:00,100.62396448088292,100.65483627654716,224,156
2020-01-01 01:21:05+00:00,100.6155107436427,100.64080635689236,203,192
2020-01-01 01:21:06+00:00,100.6105135259688,100.63273532551423,298,268
2020-01-01 01:21:09+00:00,100.6262407413598,100.65229307661454,259,129
2020-01-01 01:21:11+00:00,100.60367727660497,100.65316865229411,178,146
2020-01-01 01:21:12+00:00,100.64327562608553,100.67615703389187,115,112
2020-01-01 01:21:15+00:00,100.65239009075802,100.68783859826684,118,123
2020-01-01 01:21:16+00:00,100.65571761848418,100.69776868043044,249,79
2020-01-01 01:21:19+00:00,100.66446834250115,100.7153072688429,159,249
2020-01-01 01:21:21+00:00,100.67219032277845,100.6940733469188,159,93
2020-01-01 01:21:23+00:00,100.64613095102303,100.6695910566524,202,191
2020-01-01 01:21:25+00:00,100.62561111719081,100.67028705832949,113,271
2020-01-01 01:21:27+00:00,100.61916825605446,100.68350436837035,285,153
2020-01-01 01:21:29+00:00,100.65429520117011,100.67946958182337,297,128
2020-01-01 01:21:31+00:00,100.62950605969505,100.67141239397085,274,175
2020-01-01 01:21:33+00:00,100.62252910991627,100.65348013843551,110,64
2020-01-01 01:21:34+00:00,100.62195414987178,100.66421257962662,54,268
2020-01-01 01:21:37+00:00,100.65483099011766,100.68162741625102,156,108
2020-01-01 01:21:38+00:00,100.67255287674531,100.70136941985176,183,121
2020-01-01 01:21:41+00:00,100.66591999196952,100.70422449914498,198,96
2020-01-01 01:21:43+00:00,100.68966797724427,100.7125047898031,105,279
2020-01-01 01:21:45+00:00,100.69239782386262,100.72365316632428,244,150
2020-01-01 01:21:46+00:00,100.70228026074,100.73642821732818,293,119
2020-01-01 01:21:48+00:00,100.68014496224194,100.7398807690819,147,147
2020-01-01 01:21:51+00:00,100.68614635509346,100.72025199361843,131,270
2020-01-01 01:21:52+00:00,100.65178767499565,100.71677026242442,122,232
2020-01-01 01:21:54+00:00,100.67001136871802,100.69481139039128,78,147
2020-01-01 01:21:56+00:00,100.66562976154532,100.70338367228152,199,161
2020-01-01 01:21:59+00:00,100.67260596014461,100.70580098457168,230,219
2020-01-01 01:22:01+00:00,100.65400139891483,100.69739151355702,241,73
2020-01-01 01:22:02+00:00,100.69877027311648,100.72227193698629,96,256
2020-01-01 01:22:04+00:00,100.68135450644289,100.72489830451792,163,117
2020-01-01 01:22:06+00:00,100.68310895124647,100.7129163893651,73,241
2020-01-01 01:22:09+00:00,100.68646213807571,100.71520259074333,261,281
2020-01-01 01:22:11+00:00,100.658033393231,100.69687033373435,72,154
2020-01-01 01:22:12+00:00,100.63062122389765,100.67038117324593,210,75
2020-01-01 01:22:15+00:00,100.64773436087597,100.6938676974406,185,229
2020-01-01 01:22:16+00:00,100.64141480813099,100.69586444770748,230,272
2020-01-01 01:22:18+00:00,100.62084414323131,100.64723384585334,162,174
2020-01-01 01:22:20+00:00,100.63445842567894,100.65627068114306,98,227
2020-01-01 01:22:23+00:00,100.6223096312484,100.66430720675199,70,235
2020-01-01 01:22:24+00:00,100.62761135857191,100.65178227151243,279,147
2020-01-01 01:22:26+00:00,100.6283835732082,100.65583003078342,204,195
2020-01-01 01:22:28+00:00,100.62610540670589,100.64998435394388,156,176
2020-01-01 01:22:31+00:00,100.61444658979242,100.63671769138479,129,236
2020-01-01 01:22:32+00:00,100.64975315384328,100.67118268166041,95,166
2020-01-01 01:22:35+00:00,100.63823599129577,100.68806205337515,88,294
2020-01-01 01:22:37+00:00,100.64893028063528,100.6705541993554,276,186
2020-01-01 01:22:38+00:00,100.62904089459998,100.67887660627746,125,262
2020-01-01 01:22:40+00:00,100.64081081058023,100.67798563785823,240,178
2020-01-01 01:22:42+00:00,100.63405612665721,100.67271665893779,211,196
2020-01-01 01:22:44+00:00,100.63048856696224,100.66640608441963,212,252
2020-01-01 01:22:46+00:00,100.64664941749687,100.67715925795956,99,225
2020-01-01 01:22:48+00:00,100.61058805189718,100.66223743925103,135,243
2020-01-01 01:22:50+00:00,100.61300960276557,100.64633361092709,219,283
2020-01-01 01:22:53+00:00,100.62939627226993,100.65984658063212,151,165
2020-01-01 01:22:54+00:00,100.6334379846817,100.6719660944189,199,225
2020-01-01 01:22:56+00:00,100.62403651238077,100.65833780774187,137,128
2020-01-01 01:22:58+00:00,100.6184295868034,100.6663129348431,78,194
2020-01-01 01:23:00+00:00,100.63014931254186,100.65444345505757,287,108
2020-01-01 01:23:02+00:00,100.6282313389894,100.66560479425902,252,163
2020-01-01 01:23:04+00:00,100.6424634404399,100.66661669640636,194,129
2020-01-01 01:23:07+00:00,100.62548032036779,100.6724634248468,150,214
2020-01-01 01:23:08+00:00,100.6293432059556,100.65027110629403,174,275
2020-01-01 01:23:10+00:00,100.61458853569465,100.67355476907508,54,159
2020-01-01 01:23:13+00:00,100.6582691320017,100.68985912764417,151,289
2020-01-01 01:23:15+00:00,100.64846864324326,100.67680780643724,122,107
2020-01-01 01:23:17+00:00,100.66681723593939,100.69780767983147,195,281
2020-01-01 01:23:18+00:00,100.64468886191763,100.67093315565405,196,129
2020-01-01 01:23:21+00:00,100.64274771124165,100.69149914012503,197,264
2020-01-01 01:23:23+00:00,100.63415985656437,100.67705876724125,271,59
2020-01-01 01:23:24+00:00,100.63590332764696,100.67279971178945,130,92
2020-01-01 01:23:27+00:00,100.6336323397323,100.680000100579,82,162
2020-01-01 01:23:28+00:00,100.62448235046338,100.66692775477512,272,211
2020-01-01 01:23:31+00:00,100.63170523312041,100.66036879714909,234,204
2020-01-01 01:23:33+00:00,100.62560952862249,100.66937549480478,209,98
2020-01-01 01:23:34+00:00,100.63512945118975,100.67030993908821,133,185
2020-01-01 01:23:37+00:00,100.64573099519438,100.6729340751859,135,216
2020-01-01 01:23:39+00:00,100.65398356689023,100.68581992297412,204,209
2020-01-01 01:23:41+00:00,100.63426175780845,100.69211666553508,134,180
2020-01-01 01:23:42+00:00,100.65211706462868,100.67477089889995,179,142
2020-01-01 01:23:44+00:00,100.66472557994982,100.69219810555396,261,162
2020-01-01 01:23:47+00:00,100.63822252093124,100.69702154156931,230,170
2020-01-01 01:23:49+00:00,100.6653272753156,100.69902800504846,175,147
2020-01-01 01:23:50+00:00,100.65589811121731,100.69046272937075,168,274
2020-01-01 01:23:52+00:00,100.63582858530323,100.68123049600548,60,71
2020-01-01 01:23:55+00:00,100.64880913694952,100.671418640345,200,295
2020-01-01 01:23:56+00:00,100.64057938210661,100.6855606686623,253,244
2020-01-01 01:23:59+00:00,100.65591115720781,100.68555237839212,171,225
2020-01-01 01:24:00+00:00,100.65491992338498,100.72448650113104,253,248
2020-01-01 01:24:03+00:00,100.67741972620347,100.70307516318026,75,146
2020-01-01 01:24:04+00:00,100.65248255519016,100.68143745279299,127,264
2020-01-01 01:24:07+00:00,100.67391732937384,100.69411280571876,61,81
2020-01-01 01:24:09+00:00,100.65650077499933,100.6937509840439,241,92
2020-01-01 01:24:11+00:00,100.63713204710476,100.6809606907238,279,86
2020-01-01 01:24:12+00:00,100.62779381392316,100.67303190154429,199,160
2020-01-01 01:24:14+00:00,100.6387509298344,100.68913250422025,153,80
2020-01-01 01:24:17+00:00,100.62848412601012,100.66745894868767,271,213
2020-01-01 01:24:19+00:00,100.63777525750429,100.67193518634089,269,277
2020-01-01 01:24:21+00:00,100.6338991414034,100.65875736651238,99,153
2020-01-01 01:24:23+00:00,100.62624990925448,100.66578901480398,172,241
2020-01-01 01:24:25+00:00,100.6189925757378,100.65333110578807,134,238
2020-01-01 01:24:27+00:00,100.59889076491115,100.63997605181902,73,205
2020-01-01 01:24:29+00:00,100.59271896352328,100.6150085822647,121,252
2020-01-01 01:24:30+00:00,100.57863750705627,100.61530889623404,259,239
2020-01-01 01:24:33+00:00,100.58790981859802,100.61273543233052,133,98
2020-01-01 01:24:34+00:00,100.58470220040643,100.61152132492272,214,180
2020-01-01 01:24:36+00:00,100.60217097313418,100.62930042559088,166,236
2020-01-01 01:24:38+00:00,100.61833253872415,100.64540945830718,88,74
2020-01-01 01:24:40+00:00,100.61798111909349,100.64654445604523,161,258
2020-01-01 01:24:42+00:00,100.61691861514726,100.66702034415817,52,169
2020-01-01 01:24:45+00:00,100.63612910594982,100.66481941249306,227,192
2020-01-01 01:24:47+00:00,100.62421542842311,100.65966118920018,239,256
2020-01-01 01:24:48+00:00,100.6386376336059,100.66384118272518,69,72
2020-01-01 01:24:51+00:00,100.65750370424891,100.70123652229131,124,230
2020-01-01 01:24:53+00:00,100.66261076973831,100.70631484071518,98,243
2020-01-01 01:24:54+00:00,100.63847124531739,100.6688396418781,195,130
2020-01-01 01:24:56+00:00,100.64243121678992,100.69413540985987,189,246
2020-01-01 01:24:59+00:00,100.6353092350048,100.69457440577366,244,293
2020-01-01 01:25:01+00:00,100.64851100091542,100.67127068313769,182,280
2020-01-01 01:25:03+00:00,100.62912514166894,100.6624275393022,283,51
2020-01-01 01:25:05+00:00,100.6397121745002,100.66494115983718,162,217
2020-01-01 01:25:07+00:00,100.63642390759742,100.65993809649908,117,260
2020-01-01 01:25:09+00:00,100.66108911116652,100.69672525008787,62,218
2020-01-01 01:25:11+00:00,100.64393791482969,100.67394397473383,207,125
2020-01-01 01:25:13+00:00,100.6362305284851,100.66788699889216,207,67
2020-01-01 01:25:15+00:00,100.65826601706449,100.69768878893633,182,139
2020-01-01 01:25:16+00:00,100.64397048187611,100.69852699502418,223,135
2020-01-01 01:25:19+00:00,100.66546851893975,100.68766761742069,112,63
2020-01-01 01:25:20+00:00,100.6585401483474,100.6929548934995,105,121
2020-01-01 01:25:22+00:00,100.6724034161133,100.70038438906187,137,69
2020-01-01 01:25:25+00:00,100.68397626249359,100.70768590815004,58,55
2020-01-01 01:25:26+00:00,100.68834610775188,100.73315187988244,119,75
2020-01-01 01:25:28+00:00,100.6881511673713,100.7288558923158,90,151
2020-01-01 01:25:30+00:00,100.6988709514486,100.74560663791483,76,92
2020-01-01 01:25:33+00:00,100.70606516020678,100.74298785770091,241,145
2020-01-01 01:25:35+00:00,100.71215990201738,100.75653830576913,86,211
2020-01-01 01:25:37+00:00,100.71332106327064,100.73905035976033,291,148
2020-01-01 01:25:39+00:00,100.67433146863672,100.7078745065011,278,92
2020-01-01 01:25:40+00:00,100.64975282142807,100.68518087518395,62,143
2020-01-01 01:25:43+00:00,100.66469117423617,100.68923890739316,190,78
2020-01-01 01:25:45+00:00,100.65787862203989,100.68688100780683,255,132
2020-01-01 01:25:47+00:00,100.63382500552395,100.68321888071601,71,182
2020-01-01 01:25:49+00:00,100.65392210439138,100.67993214325718,76,80
2020-01-01 01:25:50+00:00,100.6662029077085,100.68858077008646,157,197
2020-01-01 01:25:52+00:00,100.66853349021653,100.68884057542652,222,216
2020-01-01 01:25:55+00:00,100.63887372501648,100.66514850967519,249,114
2020-01-01 01:25:57+00:00,100.6520473746249,100.67707409997145,151,154
2020-01-01 01:25:59+00:00,100.6444257711948,100.6651019563531,278,285
2020-01-01 01:26:00+00:00,100.62903330738193,100.66263532843293,156,196
2020-01-01 01:26:03+00:00,100.62379006603054,100.65600135247986,108,70
2020-01-01 01:26:05+00:00,100.6265788398575,100.654302885844,292,212
2020-01-01 01:26:07+00:00,100.60658606657672,100.62818952352505,240,288
2020-01-01 01:26:08+00:00,100.58600800171948,100.6437146804291,195,68
2020-01-01 01:26:10+00:00,100.57080771726376,100.61735950361086,221,121
2020-01-01 01:26:13+00:00,100.55495988092787,100.60090062602899,221,244
2020-01-01 01:26:15+00:00,100.54077868578729,100.56823255731022,202,86
2020-01-01 01:26:16+00:00,100.53809615960157,100.56786383485186,217,167
2020-01-01 01:26:19+00:00,100.52751902109407,100.56551819332239,278,205
2020-01-01 01:26:21+00:00,100.53690394084477,100.5769219756436,299,230
2020-01-01 01:26:22+00:00,100.52495509060415,100.56221182290355,278,61
2020-01-01 01:26:24+00:00,100.53216580245805,100.56748819278152,150,98
2020-01-01 01:26:26+00:00,100.5330018085549,100.56300961139016,264,208
2020-01-01 01:26:28+00:00,100.53669445916478,100.58635867288464,59,289
2020-01-01 01:26:30+00:00,100.52927328899992,100.56226852986745,78,103
2020-01-01 01:26:33+00:00,100.51681556890017,100.53945484255186,68,181
2020-01-01 01:26:34+00:00,100.51656765896905,100.54177736873433,266,184
2020-01-01 01:26:36+00:00,100.52042142208936,100.55078078762912,280,137
2020-01-01 01:26:38+00:00,100.5275553202437,100.56131387737788,251,258
2020-01-01 01:26:40+00:00,100.54373042292882,100.58240780585795,298,263
2020-01-01 01:26:43+00:00,100.56179904364431,100.58480882846042,240,161
2020-01-01 01:26:45+00:00,100.56088283553579,100.6058631116883,170,242
2020-01-01 01:26:47+00:00,100.59727656232872,100.63526722172938,140,125
2020-01-01 01:26:48+00:00,100.60444462106078,100.626177077312,125,224
2020-01-01 01:26:51+00:00,100.61229913017316,100.65871072122029,168,298
2020-01-01 01:26:53+00:00,100.60264841445634,100.66244509820156,281,205
2020-01-01 01:26:54+00:00,100.6284769192228,100.65571807349104,137,187
2020-01-01 01:26:57+00:00,100.63361259798218,100.65414438608529,67,293
2020-01-01 01:26:58+00:00,100.63121920146482,100.65592117438042,69,136
2020-01-01 01:27:00+00:00,100.64294392667674,100.68803926062779,241,99
2020-01-01 01:27:03+00:00,100.66965823686346,100.70851655478555,117,293
