ts,mid,bid_size,ask_size
2020-01-01 01:04:50+00:00,100.07268236557114,367.0,187.0
2020-01-01 01:04:52+00:00,100.10543161379718,286.0,178.0
2020-01-01 01:04:54+00:00,100.09650300081788,79.0,83.0
2020-01-01 01:04:56+00:00,100.0856780987379,372.0,303.0
2020-01-01 01:04:58+00:00,100.1233134545644,81.0,398.0
2020-01-01 01:05:00+00:00,100.09507236255679,327.0,391.0
2020-01-01 01:05:02+00:00,100.09678688195876,288.0,323.0
2020-01-01 01:05:04+00:00,100.07689515948763,190.0,59.0
2020-01-01 01:05:06+00:00,100.10395584449006,189.0,181.0
2020-01-01 01:05:08+00:00,100.10609149033674,263.0,386.0
2020-01-01 01:05:10+00:00,100.06881103166371,224.0,327.0
2020-01-01 01:05:12+00:00,100.0907224843485,82.0,288.0
2020-01-01 01:05:14+00:00,100.10414558084923,222.0,339.0
2020-01-01 01:05:16+00:00,100.05846685393001,328.0,261.0
2020-01-01 01:05:18+00:00,100.06347760173463,96.0,89.0
2020-01-01 01:05:20+00:00,100.0788487589265,355.0,121.0
2020-01-01 01:05:22+00:00,100.0672881742466,290.0,330.0
2020-01-01 01:05:24+00:00,100.03312062340574,137.0,336.0
2020-01-01 01:05:26+00:00,100.04060243739569,369.0,198.0
2020-01-01 01:05:28+00:00,100.06586561514585,282.0,189.0
2020-01-01 01:05:30+00:00,100.05410854781715,349.0,337.0
2020-01-01 01:05:32+00:00,100.06191771190066,221.0,200.0
2020-01-01 01:05:34+00:00,100.07606625993297,222.0,240.0
2020-01-01 01:05:36+00:00,100.05605336901405,62.0,213.0
2020-01-01 01:05:38+00:00,100.07675684561032,216.0,380.0
2020-01-01 01:05:40+00:00,100.08654736305235,182.0,219.0
2020-01-01 01:05:42+00:00,100.0902065932604,383.0,371.0
2020-01-01 01:05:44+00:00,100.09800578926901,385.0,340.0
2020-01-01 01:05:46+00:00,100.08981814539813,82.0,222.0
2020-01-01 01:05:48+00:00,100.05778594897667,77.0,185.0
2020-01-01 01:05:50+00:00,100.06375664250906,75.0,215.0
2020-01-01 01:05:52+00:00,100.0622329777245,87.0,140.0
2020-01-01 01:05:54+00:00,100.06779085269159,354.0,241.0
2020-01-01 01:05:56+00:00,100.10115680097509,326.0,360.0
2020-01-01 01:05:58+00:00,100.0766771201072,334.0,378.0
2020-01-01 01:06:00+00:00,100.0764267483806,327.0,342.0
2020-01-01 01:06:02+00:00,100.0886888677516,271.0,214.0
2020-01-01 01:06:04+00:00,100.10749997619153,52.0,384.0
2020-01-01 01:06:06+00:00,100.0604225025118,182.0,292.0
2020-01-01 01:06:08+00:00,100.05289379877615,266.0,168.0
2020-01-01 01:06:10+00:00,100.0712759217634,103.0,63.0
2020-01-01 01:06:12+00:00,100.08657505076712,131.0,268.0
2020-01-01 01:06:14+00:00,100.06576650626664,210.0,167.0
2020-01-01 01:06:16+00:00,100.11233352236395,304.0,184.0
2020-01-01 01:06:18+00:00,100.13604446626876,399.0,232.0
2020-01-01 01:06:20+00:00,100.13036179099711,102.0,90.0
2020-01-01 01:06:22+00:00,100.15029702370005,399.0,88.0
2020-01-01 01:06:24+00:00,100.16101220449191,103.0,217.0
2020-01-01 01:06:26+00:00,100.15259935325301,173.0,264.0
2020-01-01 01:06:28+00:00,100.15197807180367,130.0,393.0
2020-01-01 01:06:30+00:00,100.1684257564527,391.0,397.0
2020-01-01 01:06:32+00:00,100.17260820876922,74.0,152.0
2020-01-01 01:06:34+00:00,100.16446013650894,364.0,322.0
2020-01-01 01:06:36+00:00,100.17929865423538,159.0,161.0
2020-01-01 01:06:38+00:00,100.15820096146811,249.0,387.0
2020-01-01 01:06:40+00:00,100.15474765020471,330.0,76.0
2020-01-01 01:06:42+00:00,100.17304374870758,250.0,248.0
2020-01-01 01:06:44+00:00,100.17431576365207,256.0,385.0
2020-01-01 01:06:46+00:00,100.15912241740806,199.0,86.0
2020-01-01 01:06:48+00:00,100.16696506800747,162.0,62.0
2020-01-01 01:06:50+00:00,100.16069532799405,110.0,83.0
2020-01-01 01:06:52+00:00,100.14421340188358,334.0,222.0
2020-01-01 01:06:54+00:00,100.14423038889,237.0,386.0
2020-01-01 01:06:56+00:00,100.12563222836422,300.0,118.0
2020-01-01 01:06:58+00:00,100.15280367379968,147.0,159.0
2020-01-01 01:07:00+00:00,100.1486644167704,272.0,211.0
2020-01-01 01:07:02+00:00,100.16654369214969,157.0,383.0
2020-01-01 01:07:04+00:00,100.16277159525929,73.0,173.0
2020-01-01 01:07:06+00:00,100.17532319762931,300.0,142.0
2020-01-01 01:07:08+00:00,100.19128090250523,105.0,273.0
2020-01-01 01:07:10+00:00,100.18172613274378,283.0,345.0
2020-01-01 01:07:12+00:00,100.18894424114397,226.0,60.0
2020-01-01 01:07:14+00:00,100.19734999041708,150.0,74.0
2020-01-01 01:07:16+00:00,100.19244945622847,155.0,391.0
2020-01-01 01:07:18+00:00,100.1823437340088,221.0,370.0
2020-01-01 01:07:20+00:00,100.18569570348804,107.0,325.0
2020-01-01 01:07:22+00:00,100.203785798243,356.0,261.0
2020-01-01 01:07:24+00:00,100.21745664472711,153.0,227.0
2020-01-01 01:07:26+00:00,100.19003000768096,189.0,200.0
2020-01-01 01:07:28+00:00,100.18047893401652,155.0,388.0
2020-01-01 01:07:30+00:00,100.17679855052918,188.0,67.0
2020-01-01 01:07:32+00:00,100.19226669016729,150.0,328.0
2020-01-01 01:07:34+00:00,100.15007743524319,151.0,232.0
2020-01-01 01:07:36+00:00,100.14731342207685,369.0,338.0
2020-01-01 01:07:38+00:00,100.19375197051059,83.0,315.0
2020-01-01 01:07:40+00:00,100.15857799135689,252.0,282.0
2020-01-01 01:07:42+00:00,100.16249637272915,319.0,356.0
2020-01-01 01:07:44+00:00,100.1811461287891,246.0,389.0
2020-01-01 01:07:46+00:00,100.17601510066413,239.0,108.0
2020-01-01 01:07:48+00:00,100.18640608030385,274.0,298.0
2020-01-01 01:07:50+00:00,100.15849778985735,203.0,264.0
2020-01-01 01:07:52+00:00,100.15912739096528,237.0,342.0
2020-01-01 01:07:54+00:00,100.16706947082126,324.0,84.0
2020-01-01 01:07:56+00:00,100.20471606604099,351.0,209.0
2020-01-01 01:07:58+00:00,100.19705008851079,263.0,396.0
2020-01-01 01:08:00+00:00,100.17935670417002,274.0,211.0
2020-01-01 01:08:02+00:00,100.18391914796787,113.0,356.0
2020-01-01 01:08:04+00:00,100.16674648485707,123.0,246.0
2020-01-01 01:08:06+00:00,100.15944003254631,164.0,358.0
2020-01-01 01:08:08+00:00,100.16646183572874,90.0,231.0
2020-01-01 01:08:10+00:00,100.17427747728726,84.0,184.0
2020-01-01 01:08:12+00:00,100.1751629416808,113.0,394.0
2020-01-01 01:08:14+00:00,100.14697215692716,322.0,289.0
2020-01-01 01:08:16+00:00,100.18868935526146,215.0,377.0
2020-01-01 01:08:18+00:00,100.18213947173714,52.0,86.0
2020-01-01 01:08:20+00:00,100.19247709805589,272.0,289.0
2020-01-01 01:08:22+00:00,100.19534326951117,271.0,103.0
2020-01-01 01:08:24+00:00,100.19300726681686,386.0,288.0
2020-01-01 01:08:26+00:00,100.1974917777647,376.0,298.0
2020-01-01 01:08:28+00:00,100.17444650067763,76.0,204.0
2020-01-01 01:08:30+00:00,100.15928164832205,255.0,251.0
2020-01-01 01:08:32+00:00,100.18010655750524,295.0,275.0
2020-01-01 01:08:34+00:00,100.1517799303674,258.0,137.0
2020-01-01 01:08:36+00:00,100.155937601957,250.0,151.0
2020-01-01 01:08:38+00:00,100.1663823148478,95.0,359.0
2020-01-01 01:08:40+00:00,100.15964434782208,271.0,124.0
2020-01-01 01:08:42+00:00,100.18380393505127,328.0,149.0
2020-01-01 01:08:44+00:00,100.1897903205075,224.0,264.0
2020-01-01 01:08:46+00:00,100.17655710787781,350.0,166.0
2020-01-01 01:08:48+00:00,100.18184051648691,386.0,128.0
2020-01-01 01:08:50+00:00,100.17907297463148,361.0,392.0
2020-01-01 01:08:52+00:00,100.15172065041332,142.0,138.0
2020-01-01 01:08:54+00:00,100.16888144815982,137.0,81.0
2020-01-01 01:08:56+00:00,100.17453685033894,50.0,216.0
2020-01-01 01:08:58+00:00,100.14094792504638,91.0,361.0
2020-01-01 01:09:00+00:00,100.12939904731418,83.0,305.0
2020-01-01 01:09:02+00:00,100.13290256423078,272.0,381.0
2020-01-01 01:09:04+00:00,100.13018252591262,118.0,97.0
2020-01-01 01:09:06+00:00,100.15143833216449,208.0,163.0
2020-01-01 01:09:08+00:00,100.15704330875953,178.0,292.0
2020-01-01 01:09:10+00:00,100.129191315695,342.0,101.0
2020-01-01 01:09:12+00:00,100.16557464564671,186.0,344.0
2020-01-01 01:09:14+00:00,100.14849742958148,390.0,168.0
2020-01-01 01:09:16+00:00,100.16113035244918,114.0,201.0
2020-01-01 01:09:18+00:00,100.15527461551032,395.0,363.0
2020-01-01 01:09:20+00:00,100.16490491401596,172.0,388.0
2020-01-01 01:09:22+00:00,100.15075664668758,143.0,239.0
2020-01-01 01:09:24+00:00,100.1595514383385,177.0,313.0
2020-01-01 01:09:26+00:00,100.16451011806357,154.0,208.0
2020-01-01 01:09:28+00:00,100.17935847704875,243.0,367.0
2020-01-01 01:09:30+00:00,100.1710815622709,103.0,374.0
2020-01-01 01:09:32+00:00,100.17094078842045,236.0,270.0
2020-01-01 01:09:34+00:00,100.16271624946337,77.0,282.0
2020-01-01 01:09:36+00:00,100.18694846692843,88.0,271.0
2020-01-01 01:09:38+00:00,100.18081087969144,150.0,227.0
2020-01-01 01:09:40+00:00,100.18043408725534,396.0,289.0
2020-01-01 01:09:42+00:00,100.201383012748,190.0,364.0
2020-01-01 01:09:44+00:00,100.19935828374194,247.0,82.0
2020-01-01 01:09:46+00:00,100.20015914174198,339.0,197.0
2020-01-01 01:09:48+00:00,100.20885141194573,67.0,86.0
2020-01-01 01:09:50+00:00,100.20044884819671,391.0,63.0
2020-01-01 01:09:52+00:00,100.19662015648558,247.0,295.0
2020-01-01 01:09:54+00:00,100.1775589747662,306.0,188.0
2020-01-01 01:09:56+00:00,100.21509657824599,78.0,262.0
2020-01-01 01:09:58+00:00,100.1935305089276,188.0,302.0
2020-01-01 01:10:00+00:00,100.18788060963384,378.0,339.0
2020-01-01 01:10:02+00:00,100.20406020102388,54.0,77.0
2020-01-01 01:10:04+00:00,100.17710941676458,79.0,55.0
2020-01-01 01:10:06+00:00,100.18017325454079,166.0,167.0
2020-01-01 01:10:08+00:00,100.17742167923541,324.0,62.0
2020-01-01 01:10:10+00:00,100.18397435334747,133.0,387.0
2020-01-01 01:10:12+00:00,100.19107819690561,85.0,223.0
2020-01-01 01:10:14+00:00,100.19649976777124,163.0,309.0
2020-01-01 01:10:16+00:00,100.20683952730106,69.0,118.0
2020-01-01 01:10:18+00:00,100.19725477570978,371.0,198.0
2020-01-01 01:10:20+00:00,100.21934190343569,221.0,116.0
2020-01-01 01:10:22+00:00,100.21675097829434,338.0,209.0
2020-01-01 01:10:24+00:00,100.22499301523725,283.0,158.0
2020-01-01 01:10:26+00:00,100.2173319227861,239.0,231.0
2020-01-01 01:10:28+00:00,100.22850709136233,197.0,291.0
2020-01-01 01:10:30+00:00,100.22462963090396,84.0,186.0
2020-01-01 01:10:32+00:00,100.23677154158223,213.0,175.0
2020-01-01 01:10:34+00:00,100.27517386139777,146.0,321.0
2020-01-01 01:10:36+00:00,100.27689963792501,335.0,334.0
2020-01-01 01:10:38+00:00,100.28558104923903,141.0,129.0
2020-01-01 01:10:40+00:00,100.27949780368895,392.0,382.0
2020-01-01 01:10:42+00:00,100.29631332722685,323.0,245.0
2020-01-01 01:10:44+00:00,100.29982419830166,124.0,257.0
2020-01-01 01:10:46+00:00,100.29250199553093,106.0,382.0
2020-01-01 01:10:48+00:00,100.3133289002868,372.0,247.0
2020-01-01 01:10:50+00:00,100.33133764789163,275.0,309.0
2020-01-01 01:10:52+00:00,100.33257023240083,393.0,211.0
2020-01-01 01:10:54+00:00,100.34948852447629,208.0,227.0
2020-01-01 01:10:56+00:00,100.34946272803393,284.0,375.0
2020-01-01 01:10:58+00:00,100.34221388783645,264.0,95.0
2020-01-01 01:11:00+00:00,100.34606241906815,319.0,84.0
2020-01-01 01:11:02+00:00,100.3634639894515,267.0,294.0
2020-01-01 01:11:04+00:00,100.33823527196996,332.0,339.0
2020-01-01 01:11:06+00:00,100.33405340426849,116.0,322.0
2020-01-01 01:11:08+00:00,100.3493549736554,379.0,193.0
2020-01-01 01:11:10+00:00,100.37527597730643,116.0,102.0
2020-01-01 01:11:12+00:00,100.37377057369875,238.0,315.0
2020-01-01 01:11:14+00:00,100.35684869240724,298.0,201.0
2020-01-01 01:11:16+00:00,100.37246660242504,310.0,285.0
2020-01-01 01:11:18+00:00,100.37222839810094,258.0,394.0
2020-01-01 01:11:20+00:00,100.35345570825591,300.0,190.0
2020-01-01 01:11:22+00:00,100.35491515074665,171.0,216.0
2020-01-01 01:11:24+00:00,100.34714276997352,110.0,349.0
2020-01-01 01:11:26+00:00,100.35468271448123,274.0,59.0
2020-01-01 01:11:28+00:00,100.35877504772853,306.0,238.0
2020-01-01 01:11:30+00:00,100.37065292225122,288.0,91.0
2020-01-01 01:11:32+00:00,100.37907820650206,87.0,302.0
2020-01-01 01:11:34+00:00,100.35267144167024,286.0,224.0
2020-01-01 01:11:36+00:00,100.36118418036588,226.0,335.0
2020-01-01 01:11:38+00:00,100.34911632442605,287.0,82.0
2020-01-01 01:11:40+00:00,100.3522219227252,52.0,221.0
2020-01-01 01:11:42+00:00,100.33120439516044,304.0,118.0
2020-01-01 01:11:44+00:00,100.35763860225012,361.0,344.0
2020-01-01 01:11:46+00:00,100.35579099462588,123.0,124.0
2020-01-01 01:11:48+00:00,100.35222375190025,323.0,67.0
2020-01-01 01:11:50+00:00,100.33583096575697,295.0,348.0
2020-01-01 01:11:52+00:00,100.34004914950576,64.0,151.0
2020-01-01 01:11:54+00:00,100.337186028424,53.0,112.0
2020-01-01 01:11:56+00:00,100.33814721162364,56.0,184.0
2020-01-01 01:11:58+00:00,100.35627189579502,161.0,328.0
2020-01-01 01:12:00+00:00,100.35797152900119,207.0,265.0
2020-01-01 01:12:02+00:00,100.36553870565399,152.0,75.0
2020-01-01 01:12:04+00:00,100.38565937406547,184.0,79.0
2020-01-01 01:12:06+00:00,100.39485633043742,87.0,366.0
2020-01-01 01:12:08+00:00,100.36568188028563,348.0,170.0
2020-01-01 01:12:10+00:00,100.38016387757118,305.0,298.0
2020-01-01 01:12:12+00:00,100.37510925999447,92.0,314.0
2020-01-01 01:12:14+00:00,100.35364861124019,118.0,128.0
2020-01-01 01:12:16+00:00,100.35105106717553,336.0,54.0
2020-01-01 01:12:18+00:00,100.36215064935244,308.0,288.0
2020-01-01 01:12:20+00:00,100.37249386478933,344.0,56.0
2020-01-01 01:12:22+00:00,100.37611618074567,124.0,311.0
2020-01-01 01:12:24+00:00,100.37440983137736,348.0,214.0
2020-01-01 01:12:26+00:00,100.37514793934928,173.0,70.0
2020-01-01 01:12:28+00:00,100.38700939168797,90.0,175.0
2020-01-01 01:12:30+00:00,100.38612849902688,189.0,267.0
2020-01-01 01:12:32+00:00,100.38749378127515,126.0,57.0
2020-01-01 01:12:34+00:00,100.40451492712042,55.0,205.0
2020-01-01 01:12:36+00:00,100.39668595400028,160.0,120.0
2020-01-01 01:12:38+00:00,100.41085984371583,162.0,272.0
2020-01-01 01:12:40+00:00,100.4045621020352,221.0,124.0
2020-01-01 01:12:42+00:00,100.42654421832717,221.0,133.0
2020-01-01 01:12:44+00:00,100.43511901732792,310.0,328.0
2020-01-01 01:12:46+00:00,100.41686246702015,172.0,166.0
2020-01-01 01:12:48+00:00,100.41928171375038,271.0,123.0
2020-01-01 01:12:50+00:00,100.43120601153518,211.0,364.0
2020-01-01 01:12:52+00:00,100.4182187191627,192.0,142.0
2020-01-01 01:12:54+00:00,100.44809400190177,330.0,73.0
2020-01-01 01:12:56+00:00,100.46502105493514,279.0,215.0
2020-01-01 01:12:58+00:00,100.45603677623792,213.0,262.0
2020-01-01 01:13:00+00:00,100.43066144943914,288.0,309.0
2020-01-01 01:13:02+00:00,100.41957113439892,97.0,158.0
2020-01-01 01:13:04+00:00,100.41189451409116,227.0,165.0
2020-01-01 01:13:06+00:00,100.42258862659833,306.0,268.0
2020-01-01 01:13:08+00:00,100.4246011070743,347.0,384.0
2020-01-01 01:13:10+00:00,100.41526442499658,168.0,77.0
2020-01-01 01:13:12+00:00,100.4073854501932,52.0,309.0
2020-01-01 01:13:14+00:00,100.387979972742,331.0,259.0
2020-01-01 01:13:16+00:00,100.40271094524421,148.0,63.0
2020-01-01 01:13:18+00:00,100.38123984567511,181.0,131.0
2020-01-01 01:13:20+00:00,100.35260729722015,368.0,369.0
2020-01-01 01:13:22+00:00,100.34093905270653,73.0,280.0
2020-01-01 01:13:24+00:00,100.36646093985135,73.0,189.0
2020-01-01 01:13:26+00:00,100.36040633278552,105.0,164.0
2020-01-01 01:13:28+00:00,100.36126998072565,290.0,54.0
2020-01-01 01:13:30+00:00,100.38029361620043,366.0,74.0
2020-01-01 01:13:32+00:00,100.3883000219377,140.0,233.0
2020-01-01 01:13:34+00:00,100.38554229209538,83.0,260.0
2020-01-01 01:13:36+00:00,100.37940593892266,64.0,189.0
2020-01-01 01:13:38+00:00,100.37139046584643,132.0,104.0
2020-01-01 01:13:40+00:00,100.41917168048295,192.0,215.0
2020-01-01 01:13:42+00:00,100.38089494221568,50.0,351.0
2020-01-01 01:13:44+00:00,100.37223632764336,132.0,190.0
2020-01-01 01:13:46+00:00,100.36147059128103,270.0,152.0
2020-01-01 01:13:48+00:00,100.36167082582087,230.0,159.0
2020-01-01 01:13:50+00:00,100.35689432437069,223.0,99.0
2020-01-01 01:13:52+00:00,100.382230676158,109.0,392.0
2020-01-01 01:13:54+00:00,100.36286270437013,228.0,136.0
2020-01-01 01:13:56+00:00,100.37229348622648,74.0,383.0
2020-01-01 01:13:58+00:00,100.38427444094265,381.0,215.0
2020-01-01 01:14:00+00:00,100.39913031852443,363.0,399.0
2020-01-01 01:14:02+00:00,100.38040513417442,257.0,290.0
2020-01-01 01:14:04+00:00,100.37441575163126,323.0,127.0
2020-01-01 01:14:06+00:00,100.38096271826262,180.0,245.0
2020-01-01 01:14:08+00:00,100.36998572791191,273.0,247.0
2020-01-01 01:14:10+00:00,100.4006346923271,117.0,115.0
2020-01-01 01:14:12+00:00,100.40340948564926,306.0,247.0
2020-01-01 01:14:14+00:00,100.39943496470609,192.0,324.0
2020-01-01 01:14:16+00:00,100.38820416294833,219.0,360.0
2020-01-01 01:14:18+00:00,100.39844751032315,351.0,141.0
2020-01-01 01:14:20+00:00,100.40636679388773,298.0,127.0
2020-01-01 01:14:22+00:00,100.41279240964984,166.0,207.0
2020-01-01 01:14:24+00:00,100.38449013525846,124.0,155.0
2020-01-01 01:14:26+00:00,100.38500946131177,380.0,282.0
2020-01-01 01:14:28+00:00,100.39317052914649,392.0,191.0
2020-01-01 01:14:30+00:00,100.38073316301886,325.0,242.0
2020-01-01 01:14:32+00:00,100.37440958378069,145.0,194.0
2020-01-01 01:14:34+00:00,100.37089487933905,393.0,191.0
2020-01-01 01:14:36+00:00,100.40566848648507,124.0,117.0
2020-01-01 01:14:38+00:00,100.40587675533499,192.0,109.0
2020-01-01 01:14:40+00:00,100.40090443194246,214.0,290.0
2020-01-01 01:14:42+00:00,100.38517212078376,161.0,213.0
2020-01-01 01:14:44+00:00,100.396841537199,322.0,241.0
2020-01-01 01:14:46+00:00,100.40235590616497,87.0,325.0
2020-01-01 01:14:48+00:00,100.422668502843,251.0,65.0
2020-01-01 01:14:50+00:00,100.44343291864175,203.0,177.0
2020-01-01 01:14:52+00:00,100.4564552264204,284.0,260.0
2020-01-01 01:14:54+00:00,100.44526105669344,262.0,90.0
2020-01-01 01:14:56+00:00,100.4466571484219,196.0,251.0
2020-01-01 01:14:58+00:00,100.44530970246616,262.0,276.0
2020-01-01 01:15:00+00:00,100.43903337294097,383.0,286.0
2020-01-01 01:15:02+00:00,100.44571668891759,291.0,153.0
2020-01-01 01:15:04+00:00,100.43850518890643,97.0,91.0
2020-01-01 01:15:06+00:00,100.45593632886447,198.0,159.0
2020-01-01 01:15:08+00:00,100.46480750552645,340.0,187.0
2020-01-01 01:15:10+00:00,100.48311113416186,370.0,196.0
2020-01-01 01:15:12+00:00,100.50171971223504,261.0,311.0
2020-01-01 01:15:14+00:00,100.46919872127287,202.0,114.0
2020-01-01 01:15:16+00:00,100.49610384674257,332.0,373.0
2020-01-01 01:15:18+00:00,100.50184017727588,198.0,197.0
2020-01-01 01:15:20+00:00,100.51811272773134,269.0,278.0
2020-01-01 01:15:22+00:00,100.49789234950141,182.0,228.0
2020-01-01 01:15:24+00:00,100.49379417014715,99.0,65.0
2020-01-01 01:15:26+00:00,100.50955262330311,156.0,320.0
2020-01-01 01:15:28+00:00,100.50538923267312,71.0,342.0
2020-01-01 01:15:30+00:00,100.52502661489116,192.0,313.0
2020-01-01 01:15:32+00:00,100.52906917410466,319.0,93.0
2020-01-01 01:15:34+00:00,100.5360512419744,119.0,88.0
2020-01-01 01:15:36+00:00,100.54861866371385,339.0,194.0
2020-01-01 01:15:38+00:00,100.55146546712032,134.0,233.0
2020-01-01 01:15:40+00:00,100.52617348602023,115.0,273.0
2020-01-01 01:15:42+00:00,100.51718377872817,200.0,345.0
2020-01-01 01:15:44+00:00,100.5191014025381,213.0,377.0
2020-01-01 01:15:46+00:00,100.50150752680217,216.0,168.0
2020-01-01 01:15:48+00:00,100.53193282857691,59.0,83.0
2020-01-01 01:15:50+00:00,100.50145107504338,299.0,77.0
2020-01-01 01:15:52+00:00,100.50796194246348,182.0,344.0
2020-01-01 01:15:54+00:00,100.49964455310315,175.0,311.0
2020-01-01 01:15:56+00:00,100.50203181650826,367.0,152.0
2020-01-01 01:15:58+00:00,100.53603592892905,381.0,288.0
2020-01-01 01:16:00+00:00,100.53327942016698,260.0,348.0
2020-01-01 01:16:02+00:00,100.52006208715453,218.0,381.0
2020-01-01 01:16:04+00:00,100.51675449556396,361.0,132.0
2020-01-01 01:16:06+00:00,100.5222218887223,286.0,138.0
2020-01-01 01:16:08+00:00,100.52281436010205,280.0,113.0
2020-01-01 01:16:10+00:00,100.51870106258892,56.0,381.0
2020-01-01 01:16:12+00:00,100.48987778058245,327.0,168.0
2020-01-01 01:16:14+00:00,100.5194789327345,68.0,86.0
2020-01-01 01:16:16+00:00,100.5163461016662,360.0,332.0
2020-01-01 01:16:18+00:00,100.53588519955493,335.0,192.0
2020-01-01 01:16:20+00:00,100.54962013499551,272.0,111.0
2020-01-01 01:16:22+00:00,100.55825214606699,273.0,276.0
2020-01-01 01:16:24+00:00,100.52624779580412,271.0,95.0
2020-01-01 01:16:26+00:00,100.5697937497473,375.0,137.0
2020-01-01 01:16:28+00:00,100.57467547320734,364.0,298.0
2020-01-01 01:16:30+00:00,100.58602648007489,246.0,164.0
2020-01-01 01:16:32+00:00,100.59472972445079,196.0,347.0
2020-01-01 01:16:34+00:00,100.58712249423414,260.0,127.0
2020-01-01 01:16:36+00:00,100.62979095792461,311.0,196.0
2020-01-01 01:16:38+00:00,100.63296732129251,79.0,296.0
2020-01-01 01:16:40+00:00,100.62616815834981,200.0,267.0
2020-01-01 01:16:42+00:00,100.6183576219384,348.0,159.0
2020-01-01 01:16:44+00:00,100.6402574588518,113.0,183.0
2020-01-01 01:16:46+00:00,100.61091137313453,215.0,329.0
2020-01-01 01:16:48+00:00,100.61113247061503,356.0,186.0
2020-01-01 01:16:50+00:00,100.61932453397361,103.0,287.0
2020-01-01 01:16:52+00:00,100.60964818801988,249.0,115.0
2020-01-01 01:16:54+00:00,100.63003907592373,392.0,65.0
2020-01-01 01:16:56+00:00,100.5974407725127,153.0,122.0
2020-01-01 01:16:58+00:00,100.62059146636525,353.0,360.0
2020-01-01 01:17:00+00:00,100.59603906481816,267.0,237.0
2020-01-01 01:17:02+00:00,100.62379659400649,89.0,125.0
2020-01-01 01:17:04+00:00,100.5956194996119,55.0,369.0
2020-01-01 01:17:06+00:00,100.5740116124125,279.0,160.0
2020-01-01 01:17:08+00:00,100.59384342386471,277.0,101.0
2020-01-01 01:17:10+00:00,100.60838289090647,396.0,371.0
2020-01-01 01:17:12+00:00,100.60649545764143,281.0,380.0
2020-01-01 01:17:14+00:00,100.60983143173999,152.0,183.0
2020-01-01 01:17:16+00:00,100.60468929585107,308.0,357.0
2020-01-01 01:17:18+00:00,100.60147039995601,389.0,236.0
2020-01-01 01:17:20+00:00,100.61627912097134,335.0,335.0
2020-01-01 01:17:22+00:00,100.60513195685087,330.0,117.0
2020-01-01 01:17:24+00:00,100.61247744720092,59.0,163.0
2020-01-01 01:17:26+00:00,100.59086319238104,137.0,343.0
2020-01-01 01:17:28+00:00,100.57948883514558,317.0,390.0
2020-01-01 01:17:30+00:00,100.56437129720217,50.0,308.0
2020-01-01 01:17:32+00:00,100.58721296573927,134.0,358.0
2020-01-01 01:17:34+00:00,100.5842151047519,99.0,298.0
2020-01-01 01:17:36+00:00,100.57372066174948,374.0,132.0
2020-01-01 01:17:38+00:00,100.60288472385639,206.0,330.0
2020-01-01 01:17:40+00:00,100.57347640761925,387.0,351.0
2020-01-01 01:17:42+00:00,100.60797263490231,308.0,133.0
2020-01-01 01:17:44+00:00,100.60687011992088,143.0,186.0
2020-01-01 01:17:46+00:00,100.57635241757792,160.0,370.0
2020-01-01 01:17:48+00:00,100.59667972547712,178.0,275.0
2020-01-01 01:17:50+00:00,100.57793993065673,342.0,116.0
2020-01-01 01:17:52+00:00,100.59541764368672,101.0,258.0
2020-01-01 01:17:54+00:00,100.57319369298926,186.0,73.0
2020-01-01 01:17:56+00:00,100.61300020615185,246.0,154.0
2020-01-01 01:17:58+00:00,100.60650230419509,103.0,359.0
2020-01-01 01:18:00+00:00,100.59457611734848,315.0,114.0
2020-01-01 01:18:02+00:00,100.62977330590216,342.0,209.0
2020-01-01 01:18:04+00:00,100.61107227634196,218.0,258.0
2020-01-01 01:18:06+00:00,100.59906275921567,169.0,261.0
2020-01-01 01:18:08+00:00,100.61492309687505,96.0,82.0
2020-01-01 01:18:10+00:00,100.615937232912,183.0,360.0
2020-01-01 01:18:12+00:00,100.59090759939602,255.0,97.0
2020-01-01 01:18:14+00:00,100.6124036203431,105.0,321.0
2020-01-01 01:18:16+00:00,100.57447539888521,340.0,394.0
2020-01-01 01:18:18+00:00,100.58540111037621,251.0,297.0
2020-01-01 01:18:20+00:00,100.59203434758189,341.0,269.0
2020-01-01 01:18:22+00:00,100.59469469977,138.0,124.0
2020-01-01 01:18:24+00:00,100.59922850029554,119.0,327.0
2020-01-01 01:18:26+00:00,100.59804894234291,92.0,363.0
2020-01-01 01:18:28+00:00,100.59262105776085,108.0,196.0
2020-01-01 01:18:30+00:00,100.58593476123295,69.0,363.0
2020-01-01 01:18:32+00:00,100.60922706438751,330.0,358.0
2020-01-01 01:18:34+00:00,100.619115197992,100.0,66.0
2020-01-01 01:18:36+00:00,100.63371709105091,353.0,290.0
2020-01-01 01:18:38+00:00,100.63198201152433,205.0,168.0
2020-01-01 01:18:40+00:00,100.62177001125761,342.0,295.0
2020-01-01 01:18:42+00:00,100.6457268031419,135.0,121.0
2020-01-01 01:18:44+00:00,100.66061753288494,304.0,383.0
2020-01-01 01:18:46+00:00,100.64503387710253,213.0,101.0
2020-01-01 01:18:48+00:00,100.66761288234042,274.0,323.0
2020-01-01 01:18:50+00:00,100.66139458227312,312.0,168.0
2020-01-01 01:18:52+00:00,100.66521675168661,75.0,134.0
2020-01-01 01:18:54+00:00,100.64747171364752,143.0,174.0
2020-01-01 01:18:56+00:00,100.64404011447556,64.0,201.0
